1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,
R,0,0,0,0,0,1,1,1,0,0,1,1,1,0,L,
R,0,0,0,0,0,1,1,1,0,0,1,1,1,0,L,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,
L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
L,0,0,0,0,0,1,1,1,0,0,1,1,1,0,R,
1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,R,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Time , DeltaVelocity
85,0.07387161
86,0.1344452
87,0.2226334
88,0.2979279
89,0.3629303
90,0.4037285
91,0.4247017
92,0.4399338
93,0.4417839
94,0.4327812
95,0.4047356
96,0.3615532
97,0.3134766
98,0.2642632
99,0.2150803
100,0.1657066
101,0.1162338
102,0.06740189
103,0.01964951
104,0.0283699
105,0.08133316
106,0.1423836
107,0.1874771
108,0.2305183
109,0.2621918
110,0.2852669
111,0.3039246
112,0.3172531
113,0.3215828
114,0.3126564
115,0.2829819
116,0.2249832
117,0.1533737
118,0.1267891
119,0.1109848
120,0.06531143
121,0.03157043
122,0.03214264
123,0.03085709
124,0.006263733
125,0.01209641
126,0.002376556
127,0.01260757
128,0.04979706
129,0.08333588
130,0.131176
131,0.1943054
132,0.2435493
133,0.2601547
134,0.2791443
135,0.2921181
136,0.3061523
137,0.3101845
138,0.2989388
139,0.2758789
140,0.2457314
141,0.2122498
142,0.1774864
143,0.1420479
144,0.1063652
145,0.07070923
146,0.03641891
147,0.001708984
148,0.03934479
149,0.08533859
150,0.1463661
151,0.1989365
152,0.2388954
153,0.2701111
154,0.297966
155,0.3213081
156,0.3380814
157,0.3441734
158,0.3384476
159,0.3163757
160,0.2606964
161,0.1871986
162,0.1673965
163,0.1375923
164,0.08446884
165,0.0438118
166,0.05279922
167,0.04330826
168,0.01073837
169,0.006626129
170,0.004684448
171,0.01511765
172,0.05236816
173,0.08793259
174,0.1425133
175,0.2025948
176,0.2407112
177,0.2609558
178,0.291378
179,0.3172035
180,0.3306236
181,0.3289185
182,0.3106613
183,0.2833595
184,0.2530098
185,0.2216377
186,0.1891556
187,0.1533661
188,0.1191635
189,0.08528137
190,0.051548
191,0.01461029
192,0.03517532
193,0.09039307
195,0.1551285
196,0.207283
197,0.2459145
198,0.2768936
199,0.3052101
200,0.3306541
201,0.3493423
202,0.3582687
203,0.3550529
204,0.3384972
205,0.2844162
206,0.2078094
207,0.1731148
208,0.1515274
209,0.09479141
210,0.04521942
211,0.04732895
212,0.0455513
213,0.01139069
214,0.009880066
215,0.002586365
216,0.01291275
217,0.04925156
218,0.08395767
219,0.1365623
220,0.1995163
221,0.2433243
222,0.265274
223,0.2991562
224,0.3281174
225,0.3440742
226,0.3423576
227,0.3239632
228,0.2955971
229,0.2657166
230,0.2352867
231,0.2042542
232,0.1707306
233,0.1338081
234,0.09813309
235,0.06317902
236,0.02636719
237,0.02178955
238,0.08123779
239,0.1429443
240,0.2014999
241,0.2411842
242,0.2737846
243,0.3021202
244,0.3285179
245,0.3493729
246,0.3614426
247,0.3611183
248,0.3506584
249,0.3050423
250,0.2301292
251,0.173069
252,0.1656189
253,0.1091614
254,0.05498505
255,0.03842163
256,0.04987335
257,0.01915359
258,0.009319305
259,0.001472473
260,0.005279541
261,0.03863525
262,0.0723381
263,0.1167297
264,0.1790161
265,0.2352028
266,0.2544022
267,0.2868614
268,0.3190193
269,0.3402252
270,0.3453979
271,0.3325119
272,0.3068466
273,0.2774315
274,0.2475128
275,0.2172127
276,0.1858826
277,0.1508217
278,0.114521
279,0.07943344
280,0.04468918
281,0.005207062
282,0.05001068
283,0.1050339
284,0.1723595
285,0.21772
286,0.253418
287,0.2829552
288,0.3097076
289,0.3334579
290,0.3508148
291,0.3580322
292,0.3545341
293,0.3343277
294,0.2761421
295,0.1994133
296,0.1725655
297,0.1455116
298,0.08919907
299,0.04160309
300,0.04579544
301,0.04207611
302,0.008544922
303,0.01072693
304,0.002933502
305,0.01355362
306,0.04925537
307,0.08296967
308,0.1350174
309,0.1991959
310,0.2428703
311,0.2648506
312,0.2973442
313,0.3267479
314,0.3439598
315,0.3437462
316,0.3263092
317,0.2980461
318,0.2678871
319,0.2372856
320,0.2061768
321,0.1732826
322,0.1369591
323,0.1012306
324,0.06588745
325,0.0304718
326,0.01179886
327,0.06794739
328,0.1244698
329,0.188858
330,0.2290649
331,0.2620316
332,0.2900963
333,0.3157043
334,0.3372726
335,0.3513527
336,0.3538628
337,0.3473625
338,0.3136864
339,0.2466888
340,0.1747742
341,0.1728935
342,0.1239243
343,0.06948471
344,0.03596115
345,0.05105209
346,0.03085709
347,0.001605988
348,0.005851746
349,0.002807617
350,0.02520752
351,0.06056595
352,0.09794235
353,0.1577568
354,0.2208557
355,0.2485428
356,0.276123
357,0.3076897
358,0.3328552
359,0.3446999
360,0.3384895
361,0.3162155
362,0.2863426
363,0.2550964
364,0.2234726
365,0.1911812
366,0.1559906
367,0.1197166
368,0.08415985
369,0.04878998
370,0.01240921
371,0.03310013
372,0.08750153
373,0.1501236
374,0.2043839
375,0.2409363
376,0.2710838
377,0.2977219
378,0.3215752
379,0.3399544
380,0.3490181
381,0.3469505
382,0.3322334
383,0.2826347
384,0.2102623
385,0.1691971
386,0.1531906
387,0.09812164
388,0.04997635
389,0.0422287
390,0.04566193
391,0.01652908
392,0.00818634
393,0.003425598
394,0.005439758
395,0.04018402
396,0.0738678
397,0.1208687
398,0.1856461
399,0.2375145
400,0.2581177
401,0.2878609
402,0.3172531
403,0.3372345
404,0.3421135
405,0.3292007
406,0.3020554
407,0.2711182
408,0.238327
409,0.2055244
410,0.1711693
411,0.1348114
412,0.09919357
413,0.06355286
414,0.0278244
415,0.01031113
416,0.05843353
417,0.1118431
418,0.1792145
419,0.2208061
420,0.25354
421,0.2815819
422,0.3064957
423,0.3274002
424,0.3408546
425,0.3430748
426,0.3361282
427,0.304615
428,0.2419319
429,0.1717453
430,0.1714592
431,0.1222572
432,0.07019043
433,0.03928375
434,0.04938889
435,0.0318985
436,0.001327515
437,0.0039711
438,0.005725861
439,0.02170944
440,0.05755615
441,0.09409332
442,0.153286
443,0.2164154
444,0.2457962
445,0.2729797
446,0.3005447
447,0.325428
448,0.3386688
449,0.3350449
450,0.3140831
451,0.2842026
452,0.2513237
453,0.2175636
454,0.1827507
455,0.1466751
456,0.1108093
457,0.07573318
458,0.0394516
459,0.00340271
460,0.03767014
461,0.08675385
462,0.1487999
463,0.203434
464,0.2381706
465,0.2676964
466,0.293354
467,0.3159142
468,0.3320427
469,0.3381805
470,0.3337097
471,0.3151245
472,0.2638245
473,0.1934891
474,0.1691513
475,0.1412621
476,0.08805084
477,0.04663849
478,0.04605865
479,0.04143906
480,0.01301956
481,0.006381989
482,0.007518768
483,0.007762909
484,0.0436554
485,0.07707214
486,0.1273232
487,0.1918793
488,0.2375603
489,0.2596626
490,0.2869835
491,0.3131905
492,0.3315125
493,0.3353729
494,0.3216324
495,0.2944374
496,0.2618904
497,0.2275009
498,0.19207
499,0.1557846
