1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
L,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,
L,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,T,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,L,
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,L,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Time , DeltaVelocity
198,0.009246826
199,0.005020142
200,0.009040833
201,0.006607056
202,0.0054245
203,0.009880066
204,0.008018494
205,0.007331848
206,0.00528717
207,0.005516052
208,0.006340027
209,0.007362366
210,0.008422852
211,0.003929138
212,0.006202698
213,0.003616333
214,0.003982544
215,0.005943298
216,0.007415771
217,0.003051758
218,0.003639221
219,0.004684448
220,0.004623413
221,0.001502991
222,0.002555847
223,0.002830505
224,0.003738403
225,0.00592804
226,0.003158569
227,0.0002670288
228,0.005401611
229,0.0009002686
230,0.006980896
231,0.002548218
232,0.002716064
233,0.00164032
234,0.002784729
235,0.003952026
236,1.525879E-05
237,0.005119324
238,0.001800537
239,0.004981995
240,0.0003509521
241,0.002296448
242,0.004570007
243,0.005142212
244,0.001609802
245,0.001091003
246,0.003425598
247,0.001022339
248,0.002120972
249,0.001480103
250,0.003265381
251,0.0005111694
252,0.001319885
253,0.002288818
254,0.0004348755
255,0.0004806519
256,0.0009841919
257,0.003936768
258,0.001419067
259,0.0007553101
260,0.003425598
261,0.0006103516
262,0.002296448
263,0.002578735
264,0.0004348755
265,0.000579834
266,0.001937866
267,0.0005340576
268,0.0007171631
269,0.003089905
270,0.0007705688
271,0.002319336
272,0.006332397
273,0.001296997
274,0.001045227
275,0.004768372
276,0.0002670288
277,0.0009155273
278,0.002632141
279,0.0003433228
280,0.0006713867
281,0.001220703
282,0.003730774
283,0.002059937
284,0.001068115
285,0.0005187988
286,0.001327515
287,0.003097534
288,0.001327515
289,0.0003051758
290,0.002998352
291,0.0008544922
292,0.00138855
293,0.000328064
294,0.002128601
295,0.001220703
296,0.00328064
297,0.001747131
298,0.002822876
299,0.002601624
300,0.001426697
301,0.001991272
302,0.003486633
303,0.002883911
304,0.002212524
305,0.001228333
306,0.001823425
307,0.003456116
308,0.00151825
309,0.0002212524
310,0.000289917
311,0.001358032
312,6.866455E-05
313,0.0008926392
314,0.003715515
315,0.003509521
316,0.001976013
317,7.629395E-06
318,0.00112915
319,0.001327515
320,0.001152039
321,0.004737854
322,0.0009155273
323,0.000579834
324,0.001548767
325,0.0007476807
326,0.0002059937
327,0.0005950928
328,0.002487183
329,0.005912781
330,0.0003662109
331,0.002189636
332,0.00402832
333,0.001052856
334,0.0008926392
335,0.001167297
336,0.001335144
337,0.000289917
338,0.001968384
339,0.002029419
340,0.002029419
341,0.001914978
342,0.001686096
343,0.0008621216
344,0.001983643
345,0.001274109
346,0.001152039
347,0.001068115
348,0.0007476807
349,0.0009155273
350,0.003913879
351,0.000793457
352,0.0007247925
353,0.003250122
354,0.0003585815
355,0.002113342
356,0.001327515
357,0.003570557
358,0.004623413
359,0.001373291
360,0.004127502
361,0.004104614
362,0.0006332397
363,0.00453949
364,0.005607605
365,0.00151825
366,0.008148193
367,0.002059937
368,0.006637573
369,0.00125885
370,0.007156372
371,0.003700256
372,0.006378174
373,0.006195068
374,0.005050659
375,0.005783081
376,0.007110596
377,0.005004883
378,0.008537292
379,0.008903503
380,0.006622314
381,0.008354187
382,0.005607605
383,0.005882263
384,0.01010132
385,0.00856781
386,0.00970459
387,0.007904053
388,0.009063721
389,0.007278442
390,0.00831604
391,0.008506775
392,0.009307861
393,0.008995056
394,0.008422852
395,0.0107193
396,0.007194519
397,0.008102417
398,0.00958252
399,0.01147461
400,0.008499146
401,0.007781982
402,0.01061249
403,0.009719849
404,0.01258087
405,0.004524231
406,0.009262085
407,0.01121521
408,0.008171082
409,0.00844574
410,0.007545471
411,0.01455688
412,0.007537842
413,0.01002502
414,0.006454468
415,0.01082611
416,0.008033752
417,0.009384155
418,0.008369446
419,0.004051208
420,0.01443481
421,0.007507324
422,0.005645752
423,0.006484985
424,0.01177216
425,0.004547119
426,0.008377075
427,0.005874634
428,0.009605408
429,0.005149841
430,0.006492615
431,0.00302887
432,0.007751465
433,0.006858826
434,0.004898071
435,0.002922058
436,0.00743866
437,0.006546021
438,0.0052948
439,0.003875732
440,0.007606506
441,0.004257202
442,0.004302979
443,0.004493713
444,0.005859375
445,0.004295349
446,0.000541687
447,0.004547119
448,0.002578735
449,0.002426147
450,0.006347656
451,0.0004043579
452,0.003868103
453,0.002983093
454,0.001091003
455,0.001159668
456,0.001106262
457,0.0007629395
458,0.0002059937
459,0.00276947
460,0.0005264282
461,0.002029419
462,0.003135681
463,0.0003890991
464,0.003219604
465,0.001571655
466,0.0001220703
467,0.00402832
468,0.001861572
469,0.003158569
470,0.003372192
471,0.003227234
472,0.0006637573
473,0.001792908
474,0.0002822876
475,0.000869751
476,0.0009841919
477,0.002052307
478,0.00113678
479,0.002510071
480,0.0004348755
481,0.0002288818
482,0.000869751
483,0.004005432
484,0.0003967285
485,0.00188446
486,5.340576E-05
487,0.001144409
488,0.002632141
489,0.001167297
490,0.002723694
491,0.001174927
492,0.002380371
493,0.0003890991
494,0.003829956
495,0.0009155273
496,0.001937866
497,0.001998901
498,0.00125885
499,0.002349854
500,0.001556396
501,0.00151825
502,0.00151825
503,0.003814697
504,0.00050354
505,0.002510071
506,0.0004425049
507,0.00226593
508,0.003067017
509,0.001945496
510,0.001449585
511,0.004875183
512,0.00025177
513,0.0004348755
514,0.003555298
515,0.0005187988
516,0.001678467
517,0.002349854
518,0.00453186
519,5.340576E-05
520,0.000579834
521,0.0007858276
522,0.002510071
523,0.0004577637
524,0.002105713
525,0.001602173
526,0.001678467
527,0.00252533
528,0.002464294
529,0.001319885
530,0.0025177
531,0.001655579
532,0.0006713867
533,0.002449036
534,0.001274109
535,0.0003738403
536,0.001655579
537,0.001937866
538,0.000289917
539,0.002624512
540,0.002578735
541,0.002738953
542,0.001686096
543,0.0006942749
544,0.004135132
545,0.0009384155
546,0.001785278
547,0.0008468628
548,0.002792358
549,0.002334595
550,0.00239563
551,0.00302887
552,0.0004272461
553,0.004554749
554,0.004081726
555,0.001228333
556,0.001823425
557,0.001899719
558,0.002830505
559,0.0007781982
560,0.0004348755
561,0.0007858276
562,3.814697E-05
563,0.001724243
564,0.002983093
565,3.051758E-05
566,0.0009307861
567,0.000793457
568,0.0005569458
569,0.004081726
570,0.0009613037
571,0.004493713
572,8.392334E-05
573,0.0004043579
574,0.001296997
575,0.008361816
576,0.001228333
577,0.0001907349
578,0.0002670288
579,0.001449585
580,0.002220154
581,0.003013611
582,0.001480103
583,0.0003890991
584,0.001060486
585,0.0005950928
586,0.0005569458
587,0.0001678467
588,0.0007705688
589,0.003326416
590,0.0003433228
591,0.001289368
592,0.001251221
593,0.0007553101
594,7.629395E-05
595,0.0009155273
596,0.003837585
597,9.918213E-05
598,0.0009155273
599,0.0004348755
600,0.0005493164
601,0.001037598
602,0.0005111694
603,0.0007858276
604,0.002471924
605,0.001396179
606,0.0004196167
607,0.000213623
608,0.0002593994
609,0.000869751
610,0.0008621216
611,0.0009155273
612,0.001266479
613,0.001014709
614,8.392334E-05
615,0.001075745
616,0.001663208
617,0.0007629395
618,0.001319885
619,0.002410889
620,0.001441956
621,0.0006027222
622,0.0007247925
623,0.0005722046
624,0.0003128052
625,0.004325867
626,0.001792908
627,0.0007019043
628,0.00163269
629,0.002250671
630,0.003036499
631,0.0002441406
632,0.000831604
633,0.002784729
634,0.00189209
635,0.001708984
636,0.003097534
637,0.0008850098
638,0.001182556
639,0.002441406
640,0.00112915
641,0.0002288818
642,0.0009460449
643,0.001663208
644,0.0001602173
645,0.00125885
646,0.003562927
647,0.007476807
648,0.01171875
649,0.01038361
650,0.01428986
651,0.01605225
652,0.01381683
653,0.01635742
654,0.01415253
655,0.01445007
656,0.01509857
657,0.01177216
658,0.01655579
659,0.01475525
660,0.01280975
661,0.00806427
662,0.004608154
663,0.0003738403
664,0.00718689
665,0.0005264282
666,0.003265381
667,0.002464294
668,0.004104614
669,0.002281189
670,0.00252533
671,0.001182556
672,0.003852844
673,0.005615234
674,0.005104065
675,0.008872986
676,0.009941101
677,0.01195526
678,0.007987976
679,0.0161438
680,0.0134964
681,0.01461029
682,0.01463318
683,0.01451874
684,0.01452637
685,0.01350403
686,0.01166534
687,0.01300812
688,0.00919342
689,0.01170349
690,0.006317139
691,0.007339478
692,0.007080078
693,0.003700256
694,0.001243591
695,0.005477905
696,0.0008773804
697,0.001312256
698,0.0007019043
699,0.000328064
700,0.001487732
701,0.0009460449
702,0.001502991
703,4.577637E-05
704,0.001304626
705,0.000328064
706,0.002189636
707,0.0004272461
708,0.00025177
709,0.001312256
710,0.004508972
711,0.002792358
712,0.00289917
713,0.0009765625
714,0.004692078
715,0.002410889
716,0.00453949
717,0.001472473
718,0.002258301
719,0.003105164
720,0.004631042
721,0.00378418
722,0.0004196167
723,0.001678467
724,0.001144409
725,0.005767822
726,0.0009155273
727,0.001983643
728,0.0005569458
729,0.005233765
730,0.00138092
731,0.0001525879
732,0.003936768
733,0.002929688
734,0.0002975464
735,0.007667542
736,0.0002822876
737,0.002616882
738,0.004478455
739,0.00453949
740,0.004043579
741,0.001586914
742,0.005828857
743,0.00327301
744,0.002700806
745,0.0003738403
746,0.007820129
747,0.001075745
748,0.005767822
749,0.00176239
750,0.006126404
751,0.004226685
752,0.001564026
753,0.0005264282
754,0.005012512
755,0.004463196
756,0.001441956
757,0.003768921
758,0.00554657
759,0.0006713867
760,0.004356384
761,0.007064819
762,0.001548767
763,0.004226685
764,0.006904602
765,0.00050354
766,0.004997253
767,0.002616882
768,0.003234863
769,0.002197266
770,0.004302979
771,0.004562378
772,0.004104614
773,0.001914978
774,0.005630493
775,0.001533508
776,0.008674622
777,0.001670837
778,0.0004653931
779,0.003852844
780,0.003005981
781,0.002967834
782,0.004226685
783,0.003715515
784,0.0001220703
785,0.0004501343
786,0.002784729
787,0.004142761
788,0.005020142
789,0.002731323
790,0.002677917
791,0.001739502
792,0.001060486
793,0.0005722046
794,0.003036499
795,0.001342773
796,0.00579071
797,0.001144409
798,0.003944397
799,0.0008544922
800,0.0007553101
801,0.00327301
802,0.004112244
803,0.003067017
804,0.002990723
805,0.001701355
806,0.002227783
807,0.003005981
808,0.003364563
809,0.0002822876
810,0.004653931
811,0.003105164
812,0.005134583
813,0.001335144
814,0.003746033
815,0.003746033
816,0.002578735
817,0.002380371
818,0.002128601
819,0.004241943
820,0.0006332397
821,0.00415802
822,0.004699707
823,0.004013062
824,0.005966187
825,0.003166199
826,0.003898621
827,0.004882813
828,0.005699158
829,0.0001907349
830,0.005126953
831,0.001113892
832,0.003959656
