1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
L,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,
L,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,S,S,S,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,0,T,0,0,0,0,0,0,0,1,
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,L,
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,L,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Time , DeltaVelocity
13,0.0001754761
13,0.000289917
13,8.392334E-05
13,0.0002288818
13,0.0006561279
13,8.392334E-05
14,0.0003738403
14,1.525879E-05
14,0.0002288818
14,0.0002670288
14,5.340576E-05
14,3.814697E-05
14,0.0002975464
14,0.0004882813
14,0.0003967285
14,0.001083374
14,0.001281738
14,0.002098083
14,0.002281189
14,0.003448486
14,0.00353241
14,0.003959656
15,0.004730225
15,0.005241394
15,0.005332947
15,0.005661011
15,0.00579071
15,0.006622314
15,0.006385803
15,0.006561279
15,0.007476807
15,0.006652832
15,0.007232666
15,0.007225037
15,0.007362366
15,0.007217407
15,0.007644653
15,0.007293701
15,0.007476807
16,0.007720947
16,0.007453918
16,0.007087708
16,0.007156372
16,0.007652283
16,0.007255554
16,0.007270813
16,0.007865906
16,0.006446838
16,0.007743835
16,0.006706238
16,0.006958008
16,0.00693512
16,0.00668335
16,0.006736755
16,0.006919861
16,0.006668091
17,0.006309509
17,0.006469727
17,0.006019592
17,0.006202698
17,0.00579834
17,0.006080627
17,0.005775452
17,0.005203247
17,0.005981445
17,0.005058289
17,0.005371094
17,0.005119324
17,0.005134583
17,0.004653931
17,0.004432678
17,0.00428009
18,0.004333496
18,0.004333496
18,0.003768921
18,0.004310608
18,0.003608704
18,0.003662109
18,0.003181458
18,0.003463745
18,0.003059387
18,0.002906799
18,0.00302124
18,0.002677917
18,0.002990723
18,0.002044678
18,0.002868652
18,0.002197266
18,0.002037048
19,0.002456665
19,0.002616882
19,0.001922607
19,0.002471924
19,0.002204895
19,0.002159119
19,0.002090454
19,0.001922607
19,0.001846313
19,0.001693726
19,0.002067566
19,0.001739502
19,0.001686096
19,0.001441956
19,0.001693726
19,0.00113678
20,0.001106262
20,0.001159668
20,0.0006713867
20,0.0007629395
20,0.0006790161
20,0.0005569458
20,0.0002670288
20,0.0007858276
20,0.0001831055
20,0.000213623
20,0.000289917
20,3.051758E-05
20,0.000328064
20,0.0004806519
20,0.0004577637
20,0.000617981
20,0.001037598
21,0.0004043579
21,0.001075745
21,0.001098633
21,0.001335144
21,0.001106262
21,0.001754761
21,0.00125885
21,0.001564026
21,0.001220703
21,0.001808167
21,0.00138092
21,0.002220154
21,0.00177002
21,0.001945496
21,0.00202179
21,0.002174377
22,0.001907349
22,0.002151489
22,0.002044678
22,0.002548218
22,0.00213623
22,0.002708435
22,0.00227356
22,0.00226593
22,0.00252533
22,0.002616882
22,0.002548218
22,0.002632141
22,0.002326965
22,0.002609253
22,0.002593994
22,0.002685547
22,0.0027771
23,0.002624512
23,0.002799988
23,0.002799988
23,0.002593994
23,0.002990723
23,0.002876282
23,0.0027771
23,0.00276947
23,0.002693176
23,0.002494812
23,0.003036499
23,0.00276947
23,0.002883911
23,0.002616882
23,0.002868652
23,0.002662659
24,0.002784729
24,0.0025177
24,0.00315094
24,0.002754211
24,0.0026474
24,0.002578735
24,0.002708435
24,0.002677917
24,0.002723694
24,0.002677917
24,0.002845764
24,0.00227356
24,0.002830505
24,0.002662659
24,0.002662659
24,0.002532959
24,0.002662659
25,0.0026474
25,0.002326965
25,0.002578735
25,0.002380371
25,0.00252533
25,0.002296448
25,0.002342224
25,0.002578735
25,0.002174377
25,0.002067566
25,0.002532959
25,0.002006531
25,0.002380371
25,0.002044678
25,0.002304077
25,0.001823425
26,0.001945496
26,0.002067566
26,0.001792908
26,0.001800537
26,0.001930237
26,0.00176239
26,0.001495361
26,0.001556396
26,0.001678467
26,0.001434326
26,0.001342773
26,0.001441956
26,0.000869751
26,0.001327515
26,0.001068115
26,0.001014709
26,0.0009918213
27,0.0008468628
27,0.000617981
27,0.0002441406
27,0.0007705688
27,0.0005111694
27,0.0002670288
27,3.814697E-05
27,0.0003509521
27,0.0001983643
27,0.0001068115
27,0.0004730225
27,0.0004196167
27,0.00050354
27,0.0004196167
27,0.0009155273
27,0.000793457
28,0.0008773804
28,0.00100708
28,0.001022339
28,0.001228333
28,0.001327515
28,0.001335144
28,0.001548767
28,0.001617432
28,0.001548767
28,0.002037048
28,0.001617432
28,0.001747131
28,0.001708984
28,0.002159119
28,0.002128601
28,0.002151489
28,0.002151489
29,0.002334595
29,0.002243042
29,0.002479553
29,0.002433777
29,0.002677917
29,0.00202179
29,0.002662659
29,0.003013611
29,0.002296448
29,0.002716064
29,0.003051758
29,0.002380371
29,0.002861023
29,0.002685547
29,0.003097534
29,0.003341675
30,0.0027771
30,0.003089905
30,0.003303528
30,0.002952576
30,0.003311157
30,0.003059387
30,0.003311157
30,0.00289917
30,0.003555298
30,0.003593445
30,0.003173828
30,0.003746033
30,0.00315094
30,0.004302979
30,0.00302887
30,0.003616333
30,0.003723145
31,0.003547668
31,0.003715515
31,0.003898621
31,0.003601074
31,0.003799438
31,0.003730774
31,0.004013062
31,0.004150391
31,0.003974915
31,0.003898621
31,0.004089355
31,0.003921509
31,0.004005432
31,0.004096985
31,0.003753662
31,0.004745483
32,0.004318237
32,0.003913879
32,0.004135132
32,0.004554749
32,0.004180908
32,0.003868103
32,0.004768372
32,0.004310608
32,0.004364014
32,0.004478455
32,0.004684448
32,0.004341125
32,0.004623413
32,0.004547119
32,0.004371643
32,0.004760742
32,0.004547119
33,0.004821777
33,0.004898071
33,0.005149841
33,0.00466156
33,0.004600525
33,0.004684448
33,0.00478363
33,0.005340576
33,0.004379272
33,0.005493164
33,0.004699707
33,0.004989624
33,0.005027771
33,0.005126953
33,0.005073547
33,0.005226135
34,0.004981995
34,0.005081177
34,0.005073547
34,0.005027771
34,0.005653381
34,0.005371094
34,0.005058289
34,0.00553894
34,0.005081177
34,0.005241394
34,0.00528717
34,0.005401611
34,0.005348206
34,0.005844116
34,0.005104065
34,0.005859375
34,0.005149841
35,0.005691528
35,0.005737305
35,0.005462646
35,0.00554657
35,0.005332947
35,0.006088257
35,0.0051651
35,0.006072998
35,0.005645752
35,0.005622864
35,0.005943298
35,0.005737305
35,0.005691528
35,0.005577087
35,0.00566864
35,0.00630188
36,0.005699158
36,0.005844116
36,0.00567627
36,0.00617981
36,0.005691528
36,0.006134033
36,0.006027222
36,0.005950928
36,0.006202698
36,0.005813599
36,0.005905151
36,0.005989075
36,0.006416321
36,0.005912781
36,0.006088257
36,0.006263733
36,0.005714417
37,0.006332397
37,0.00605011
37,0.006004333
37,0.006187439
37,0.006340027
37,0.006080627
37,0.005821228
37,0.006393433
37,0.006263733
37,0.006340027
37,0.006355286
37,0.006118774
37,0.006210327
37,0.006416321
37,0.006736755
37,0.005867004
37,0.006271362
38,0.006362915
38,0.006233215
38,0.006286621
38,0.006332397
38,0.006393433
38,0.006278992
38,0.006614685
38,0.006607056
38,0.005874634
38,0.006767273
38,0.006393433
38,0.00642395
38,0.006340027
38,0.006080627
38,0.006904602
38,0.006546021
39,0.00617981
39,0.006942749
39,0.006523132
39,0.006385803
39,0.006568909
39,0.00668335
39,0.006477356
39,0.00655365
39,0.006530762
39,0.006568909
39,0.006576538
39,0.00630188
39,0.00643158
39,0.00718689
39,0.006393433
39,0.006393433
39,0.006614685
40,0.006790161
40,0.00642395
40,0.006752014
40,0.006904602
40,0.006004333
40,0.006919861
40,0.006607056
40,0.006492615
40,0.00642395
40,0.006340027
40,0.006752014
40,0.006835938
40,0.006095886
40,0.007102966
40,0.00668335
40,0.006401062
41,0.006568909
41,0.006889343
41,0.006462097
41,0.006263733
41,0.006629944
41,0.006835938
41,0.006576538
41,0.006614685
41,0.006637573
41,0.006538391
41,0.006889343
41,0.006225586
41,0.006500244
41,0.006195068
41,0.006469727
41,0.006790161
41,0.006530762
42,0.006332397
42,0.006614685
42,0.006271362
42,0.006401062
42,0.006286621
42,0.00667572
42,0.006103516
42,0.006721497
42,0.00604248
42,0.006546021
42,0.006263733
42,0.006515503
42,0.006286621
42,0.00630188
42,0.005744934
42,0.00668335
42,0.006118774
43,0.006317139
43,0.006149292
43,0.006271362
43,0.006164551
43,0.006217957
43,0.006149292
43,0.006156921
43,0.005958557
43,0.006164551
43,0.006164551
43,0.006225586
43,0.005867004
43,0.006134033
43,0.005958557
43,0.006111145
43,0.005699158
44,0.006011963
44,0.006523132
44,0.005683899
44,0.005691528
44,0.005737305
44,0.005996704
44,0.006393433
44,0.005279541
44,0.005989075
44,0.00579834
44,0.00553894
44,0.005630493
44,0.005851746
44,0.005867004
44,0.005455017
44,0.006019592
44,0.005691528
45,0.005523682
45,0.005500793
45,0.00567627
45,0.00553894
45,0.005409241
45,0.005615234
45,0.005508423
45,0.005317688
45,0.005767822
45,0.005195618
45,0.005432129
45,0.005508423
45,0.005599976
45,0.005180359
45,0.005409241
45,0.005226135
46,0.005409241
46,0.00541687
46,0.005157471
46,0.004920959
46,0.004928589
46,0.005569458
46,0.004905701
46,0.005134583
46,0.00541687
46,0.004760742
46,0.005455017
46,0.004714966
46,0.004882813
46,0.004905701
46,0.004997253
46,0.004837036
46,0.005088806
47,0.004699707
47,0.004615784
47,0.005126953
47,0.004577637
47,0.004814148
47,0.005142212
47,0.004676819
47,0.004760742
47,0.004501343
47,0.004806519
47,0.004272461
47,0.004653931
47,0.004890442
47,0.004524231
47,0.004493713
47,0.004547119
48,0.004493713
48,0.004554749
48,0.004486084
48,0.004524231
48,0.00453186
48,0.004257202
48,0.004646301
48,0.004234314
48,0.004356384
48,0.004234314
48,0.004455566
48,0.004043579
48,0.004257202
48,0.004180908
48,0.004074097
48,0.004173279
48,0.004386902
49,0.004150391
49,0.003890991
49,0.003791809
49,0.004089355
49,0.004066467
49,0.003936768
49,0.003959656
49,0.003952026
49,0.003791809
49,0.003730774
49,0.003684998
49,0.003982544
49,0.003677368
49,0.003547668
49,0.003639221
49,0.003517151
49,0.003753662
50,0.003578186
50,0.003425598
50,0.003616333
50,0.00340271
50,0.003311157
50,0.003646851
50,0.003211975
50,0.003204346
50,0.003547668
50,0.003196716
50,0.003051758
50,0.003211975
50,0.00328064
50,0.00315094
50,0.003135681
50,0.002738953
51,0.002967834
51,0.003074646
51,0.003112793
51,0.002975464
51,0.002815247
51,0.00302887
51,0.002914429
51,0.002601624
51,0.003128052
51,0.0027771
51,0.002799988
51,0.002479553
51,0.002922058
51,0.002700806
51,0.002319336
51,0.002937317
51,0.002388
52,0.00252533
52,0.002624512
52,0.002197266
52,0.002471924
52,0.002754211
52,0.002410889
52,0.002449036
52,0.002449036
52,0.002281189
52,0.002250671
52,0.002120972
52,0.002510071
52,0.002288818
52,0.002204895
52,0.002258301
52,0.002227783
53,0.002212524
53,0.001785278
53,0.002319336
53,0.001968384
53,0.002281189
53,0.001960754
53,0.001983643
53,0.002128601
53,0.001976013
53,0.002159119
53,0.001724243
53,0.001960754
53,0.001922607
53,0.002044678
53,0.002120972
53,0.001495361
53,0.001899719
54,0.001922607
54,0.001655579
54,0.001678467
54,0.002075195
54,0.00151062
54,0.002113342
54,0.001869202
54,0.001701355
54,0.001846313
54,0.001365662
54,0.001647949
54,0.00177002
54,0.001602173
54,0.001556396
54,0.001472473
54,0.001983643
55,0.001708984
55,0.001113892
55,0.001663208
55,0.001541138
55,0.00163269
55,0.001602173
55,0.001693726
55,0.001480103
55,0.001693726
55,0.001396179
55,0.001602173
55,0.001403809
55,0.001426697
55,0.001296997
55,0.00163269
55,0.001533508
55,0.001426697
56,0.001419067
56,0.001289368
56,0.001586914
56,0.001266479
56,0.001548767
56,0.00151062
56,0.001220703
56,0.00138855
56,0.001365662
56,0.001190186
56,0.001609802
56,0.001373291
56,0.001472473
56,0.001434326
56,0.001045227
56,0.001609802
57,0.001213074
57,0.001213074
57,0.001373291
57,0.001487732
57,0.001075745
57,0.001358032
57,0.001365662
57,0.00138855
57,0.001113892
57,0.001312256
57,0.001617432
57,0.0008392334
57,0.001502991
57,0.001449585
57,0.001251221
57,0.001075745
57,0.001296997
58,0.001174927
58,0.001571655
58,0.001045227
58,0.001403809
58,0.001159668
58,0.001213074
58,0.00112915
58,0.001220703
58,0.001365662
58,0.001220703
58,0.001342773
58,0.001037598
58,0.001190186
58,0.001617432
58,0.0006637573
58,0.001190186
59,0.001350403
59,0.001182556
59,0.0009918213
59,0.001358032
59,0.001358032
59,0.0009231567
59,0.001327515
59,0.0009841919
59,0.001342773
59,0.001029968
59,0.001045227
59,0.001289368
59,0.001220703
59,0.001022339
59,0.000793457
59,0.001441956
59,0.001083374
60,0.001075745
60,0.00100708
60,0.001144409
60,0.001434326
60,0.0008239746
60,0.001251221
60,0.001144409
60,0.0009078979
60,0.001533508
60,0.001029968
60,0.0007553101
60,0.001190186
60,0.0009765625
60,0.001296997
60,0.0005187988
60,0.001571655
60,0.000793457
61,0.001251221
61,0.0008621216
61,0.001121521
61,0.001205444
61,0.001083374
61,0.0009078979
61,0.001174927
61,0.00112915
61,0.0009613037
61,0.001197815
61,0.0008468628
61,0.001190186
61,0.0008163452
61,0.0009918213
61,0.0009078979
61,0.001152039
62,0.0007629395
62,0.001068115
62,0.001174927
62,0.0007324219
62,0.001251221
62,0.0008087158
62,0.001098633
62,0.0008087158
62,0.001152039
62,0.0006103516
62,0.001113892
62,0.0008544922
62,0.001052856
62,0.0007247925
62,0.001281738
62,0.0007553101
62,0.0008392334
63,0.001106262
63,0.0006942749
63,0.0009460449
63,0.001014709
63,0.0006408691
63,0.001029968
63,0.000579834
63,0.001266479
63,0.0007019043
63,0.0006484985
63,0.0007629395
63,0.001029968
63,0.0009307861
63,0.0007705688
63,0.0009384155
63,0.000793457
64,0.0006713867
64,0.0008773804
64,0.0005950928
64,0.0009918213
64,0.0009078979
64,0.0006561279
64,0.0008926392
64,0.0009536743
64,0.0006561279
64,0.0009307861
64,0.0002822876
64,0.0009918213
64,0.0004577637
64,0.0007705688
64,0.0007095337
64,0.0009155273
64,0.0006103516
65,0.0008010864
65,0.001075745
65,0.0006713867
65,0.000328064
65,0.0009994507
65,0.000541687
65,0.0006790161
65,0.0007019043
65,0.0007553101
65,0.0009307861
65,0.000541687
65,0.0003967285
65,0.0008850098
65,0.0007247925
65,7.629395E-06
65,0.001182556
66,0.0005722046
66,0.0003967285
66,0.0007400513
66,0.0008163452
66,0.0004882813
66,0.0005340576
66,0.0007400513
66,0.0009078979
66,0.0004196167
66,0.0007019043
66,0.0007171631
66,0.0003967285
66,0.0005874634
66,0.0003051758
66,0.000869751
66,0.0006484985
66,0.0002975464
67,0.0006637573
67,0.0005187988
67,0.0008010864
67,0.0003662109
67,0.0006866455
67,0.0004653931
67,0.000831604
67,0.0004882813
67,0.0002975464
67,0.0005569458
67,0.0002670288
67,0.000793457
67,0.0005111694
67,0.0004806519
67,0.0007476807
67,0.000541687
68,0.0003585815
68,0.0004272461
68,0.0004196167
68,0.001029968
68,0.0003509521
68,0.0002593994
68,0.000579834
68,0.0002593994
68,0.0005187988
68,0.0008621216
68,0.0002593994
68,0.000579834
68,0.0006942749
68,0.0003967285
68,0.0004501343
68,0.0001983643
68,0.00100708
69,0.0001068115
69,0.0006713867
69,0.0007095337
69,0.0004806519
69,0.0003128052
69,0.000579834
69,0.0004882813
69,0.0004425049
69,0.0006408691
69,0.0003814697
69,0.0006637573
69,0.0002975464
69,0.0007858276
69,0.0008163452
69,0.0001144409
69,0.0001068115
70,0.0009994507
70,0.0003967285
70,0.0005264282
70,0.0005874634
70,0.0004501343
70,0.0005187988
70,0.0008239746
70,0.0004882813
70,0.0006866455
70,0.0004272461
70,0.0007171631
70,0.0004119873
70,0.0007553101
70,0.0002975464
70,0.0007553101
70,0.0008621216
70,0.0006256104
71,0.0003051758
71,0.0008239746
71,0.0005874634
71,0.0002593994
71,0.0008773804
71,0.001091003
71,0.000328064
71,0.001159668
71,1.525879E-05
71,0.0006866455
71,0.00050354
71,0.001091003
71,0.0002822876
71,0.0007476807
71,0.0007553101
71,0.0009994507
71,0.0003585815
72,0.0008087158
72,0.0007095337
72,0.0005874634
72,0.0009231567
72,0.000793457
72,0.0004501343
72,0.0005111694
72,0.0008773804
72,0.0007476807
72,0.0006637573
72,0.0008773804
72,0.0006637573
72,0.00050354
72,0.001098633
72,0.0006027222
72,0.0006713867
73,0.000831604
73,0.0007476807
73,0.001045227
73,0.0006484985
73,0.0005264282
73,0.0009536743
73,0.0007629395
73,0.0007400513
73,0.0007171631
73,0.0007324219
73,0.0006408691
73,0.001060486
73,0.0005874634
73,0.0008621216
73,0.0006790161
73,0.0005340576
73,0.001091003
74,0.0005340576
74,0.0009002686
74,0.000579834
74,0.0005340576
74,0.001098633
74,0.0009155273
74,0.0005569458
74,0.0005950928
74,0.0008239746
74,0.0005874634
74,0.001029968
74,0.000579834
74,0.0007095337
74,0.0006942749
74,0.0008087158
74,0.0005645752
75,0.0007400513
75,0.0007553101
75,0.0006866455
75,0.0004043579
75,0.001106262
75,0.0002822876
75,0.000617981
75,0.0008544922
75,0.0004882813
75,0.0005874634
75,0.0008544922
75,0.0005645752
75,0.0004425049
75,0.0008468628
75,0.0005569458
75,0.0007171631
75,0.0004348755
76,0.0006561279
76,0.0007247925
76,0.0003738403
76,0.0007705688
76,0.0003890991
76,0.0005264282
76,0.0004806519
76,0.0007781982
76,0.00050354
76,0.0005111694
76,0.0007019043
76,0.0005264282
76,0.0005950928
76,0.0003585815
76,0.0007476807
76,0.0004501343
77,0.0004806519
77,0.0009765625
77,0.0004043579
77,0.00050354
77,0.0003738403
77,0.0007858276
77,0.0003204346
77,0.0006332397
77,0.001152039
77,9.155273E-05
77,0.000869751
77,0.0004806519
77,0.0006103516
77,0.0007171631
77,0.0006332397
77,0.0002441406
77,0.0006027222
78,0.0006027222
78,0.0007095337
78,0.0008392334
78,0.0001754761
78,0.0008926392
78,0.0003967285
78,0.000541687
78,0.0005493164
78,0.0007171631
78,0.0004730225
78,0.0006332397
78,0.0006942749
78,0.0004119873
78,0.0009765625
78,0.000579834
78,0.0004272461
79,0.0003433228
79,0.000579834
79,0.0007247925
79,0.0004806519
79,0.0003051758
79,0.0006866455
79,0.0007324219
79,0.0004806519
79,0.0005645752
79,0.000831604
79,0.0004043579
79,0.0001144409
79,0.0009002686
79,0.0003128052
79,0.0005722046
79,0.0007324219
79,0.0004348755
80,0.0006866455
80,0.0002746582
80,0.0008850098
80,0.0003051758
80,0.0004577637
80,0.00050354
80,0.0006790161
80,0.0005493164
80,0.0003967285
80,0.0007705688
80,0.000617981
80,0.0001449585
80,0.0007781982
80,0.0002670288
80,0.0006866455
80,0.0008087158
80,0.0005187988
81,0
81,0.0005950928
81,0.0003967285
81,0.0008087158
81,0.0004196167
81,0.0005111694
81,0.000617981
81,0.0005187988
81,0.0001678467
81,0.0007705688
81,0.0004043579
81,0.0003433228
81,0.0005569458
81,0.000541687
81,0.0003509521
81,0.0006561279
82,0.0002593994
82,0.0006103516
82,0.0003204346
82,0.0005722046
82,0.0003509521
82,0.0004196167
82,0.0005264282
82,0.0004043579
82,0.0007019043
82,0.0001220703
82,0.0009613037
82,0.0004425049
82,0.0007629395
82,9.155273E-05
82,0.0006866455
82,0.0001220703
82,0.0006484985
83,0.000579834
83,0.0005493164
83,0.0001525879
83,0.0005111694
83,0.0001907349
83,0.0007324219
83,0.0002365112
83,0.0005111694
83,0.0002746582
83,0.0001296997
83,0.0008239746
83,0.0001449585
83,0.0005187988
83,0.0007858276
83,0.00025177
83,8.392334E-05
84,0.0005264282
84,3.051758E-05
84,0.0007095337
84,0.0004272461
84,0.0003128052
84,0.0002822876
84,0.0001525879
84,0.0006713867
84,0.0003585815
84,7.629395E-05
84,0.0004882813
84,0
84,0.0001602173
84,0.0007171631
84,0.0003585815
84,0
84,0.0005874634
85,0.0001983643
85,0.0003051758
85,0.0001907349
85,0.0003128052
85,0.0001983643
85,3.814697E-05
85,0.0007476807
85,0.0003967285
85,7.629395E-06
85,0.0001678467
85,0.0002441406
85,0.0001068115
85,0.0004196167
85,0.0001220703
85,0.0004043579
85,0.0001220703
86,0.0004730225
86,4.577637E-05
86,0.0001449585
86,0.0003433228
86,6.103516E-05
86,0.0001754761
86,0.0001678467
86,0.0001831055
86,0.0001678467
86,3.814697E-05
86,7.629395E-06
86,0.0001525879
86,0.0002288818
86,6.866455E-05
86,8.392334E-05
86,0.0001144409
86,0.00025177
87,0.000328064
87,0.000213623
87,4.577637E-05
87,0.0001373291
87,0.0001678467
87,0.0003738403
87,0.0001373291
87,8.392334E-05
87,0.0004577637
87,0.0002822876
87,0.0005569458
87,0.0001602173
87,0.0003051758
87,0.0001907349
87,0.0001144409
87,0.00025177
88,0.0005264282
88,0.00025177
88,0.0002822876
88,0.0004425049
88,0.0004348755
88,0.0001983643
88,0.000328064
88,0.000869751
88,0.0001831055
88,0.0002670288
88,0.001106262
88,0.0001754761
88,0.0002975464
88,0.00025177
88,0.0008163452
88,9.155273E-05
88,0.0004653931
89,0.0002746582
89,0.0004043579
89,0.0003585815
89,0.0002212524
89,0.0004730225
89,0.0007400513
89,0.0003128052
89,0.0004425049
89,0.0006103516
89,0.0004806519
89,0.0006790161
89,0.000328064
89,0.0004959106
89,0.0005569458
89,0.0005569458
89,0.0008010864
90,0.0005493164
90,0.0004653931
90,0.0007858276
90,0.0005493164
90,0.0008010864
90,0.0003967285
90,0.0009002686
90,0.0009384155
90,0.0005493164
90,0.0003509521
90,0.001159668
90,0.000541687
90,0.0006713867
90,0.001068115
90,0.0004119873
90,0.0008850098
90,0.0003585815
91,0.0008773804
91,0.001144409
91,0.0005493164
91,0.0006408691
91,0.0008010864
91,0.0009765625
91,0.001113892
91,0.0001907349
91,0.001022339
91,0.0007705688
91,0.001121521
91,0.0006256104
91,0.0006942749
91,0.001167297
91,0.0004959106
91,0.0006484985
92,0.0007553101
92,0.000793457
92,0.0008926392
92,0.001052856
92,0.0005874634
92,0.0008239746
92,0.0008392334
92,0.0006942749
92,0.0008544922
92,0.0009994507
92,0.0006027222
92,0.0007171631
92,0.0009231567
92,0.0007858276
92,0.0005264282
92,0.0009002686
92,0.0006027222
93,0.0008621216
93,0.0008392334
93,0.0008010864
93,0.0003433228
93,0.0009078979
93,0.0008850098
93,0.0006942749
93,0.0006103516
93,0.0009307861
93,0.0002975464
93,0.000869751
93,0.0007858276
93,0.0009384155
93,0.0006637573
93,0.0006790161
93,0.0005264282
94,0.000617981
94,0.0004882813
94,0.0009689331
94,0.0007553101
94,0.0002746582
94,0.0009536743
94,0.0005874634
94,0.0004501343
94,0.0009231567
94,0.0006790161
94,0.0003509521
94,0.0006866455
94,0.0005340576
